business_id	name	stars	review_count
vHZ5zRfM2a4ZyfpPdEBSdQ	Rodeo Kia	4.0	96
-6GJMc_Ln7csmvWWvY2iug	The Fox and Firkin	3.0	36
VXTReQT3Bqte_Liu58scdw	Canarys Family Restaurant	4.0	40
FZ6tgN8n46nG0XzWaltdQg	Joe's Auto	4.0	55
ow-EQiY0uh8jdSJj_ak-Ng	Natural Nail Spa By Cindy LLC	3.5	74
7fPMKpEOH-uNnUd0OoSwdg	Gyrosology	4.5	33
57_msr8gjNakjGO-1f6B_g	Angus Pho House	3.5	235
olmCDBoMF-EhN8U2livBSg	Freed's Bakery	4.0	1187
8LwmpKOqeGkB6XnpTJNiCg	Absolutely Spotless	4.0	44
QFQ6XBax_hJFGyqjb-TZAQ	University Eye Associates	4.5	31
F9h98ZFHLCHG7SdVbXMz0g	Kwan At York Mills	3.5	93
0mK7-2fQt684NLJt-ZBalg	The Makeup Shack	4.0	34
5foBHyoMbLFanSck9Zp2PQ	Pho 88 Vietnamese Restaurant	3.0	243
ki4p4hSlGf9sXzS-ZVXxUw	Tripl3 Baked	3.0	22
ZLDNF9gwoWqvd5PUZBob_g	Cavalia	4.0	26
iGeJn_O91Ab7pdnhpPjxOA	Michelle's Beautique	4.5	85
s4sr0anCKMyQw53xNv6DQA	Panacea	4.5	239
kAiD3y_JOdOhuVXFkxzzUg	Jumpstreet	3.0	123
OCal0YThkKYW10BL_rK_AA	Xhale Hookah Lounge	4.0	22
Xe6zB2_5dzDltytsH2ybWQ	Eats Of Asia	4.0	25
iJ-g2UGMnh5PPxsct3d6gQ	For Nails Only	2.5	92
Zkn1y0l3eDjzIONKMNl-ew	Storm Crow Manor	4.0	76
MMvrkQsrZJviAz2sLd_voQ	Kung Fu Chef	3.5	21
ptnjh4Ni6nnAKrd3a8grBw	Subway Restaurants	3.0	23
5rsf7pIF8IC3XEVZn6vyAg	Daliah Wachs, MD	1.5	20
-kmPZ1i8fJBCAlVcTWqAeA	Grant Bar	4.0	47
P2pCSqLVYKWcRKjNv7CqbQ	EuroCafe71	4.5	81
zazyNF0hX5JnCKX4NeCFGg	Autoplex Auto Service	4.5	24
flFIc2rbWQ9h0HW6-djpFw	Victory Cafe	3.0	26
aD83v5anImc1vTH-bp3KBw	Panera Bread	2.0	43
gNq5HdwPH8-wU4zxIieEvQ	Millie’s Homemade Ice Cream - Summer Popup	2.5	22
7yMbjSUrF7dAmhSpZh5xZA	Vegas Tickets	3.0	30
8zodrKSinoKngy2qnA9Irg	Youfit Health Clubs	3.0	39
q1qjPXe0C2VXTInnWNLudQ	D-Spot Dessert Cafe	4.5	43
Ihcf2POxqoxIodtc8dAGxQ	Juree's Thai Place	4.0	129
FYRVCh_ctzqY1Yj_6hDk7A	Mac Shack	3.5	260
wrG6E3kvZ0_TiK-gAqVqeg	Fresh BBQ Innovations	4.0	103
o147FMGsvOplub8yLsQ3Rw	CSL Plasma	2.5	29
cbddL2q8uRA38RwycB0FJg	Alexander's Italian Bistro	3.5	138
Zi_dtdAXUecfpatHL5Af7w	Closet & Storage Concepts	4.5	29
zU2OlDxJetn9sJlPcEQw5w	US Post Office	2.0	248
6CZGwCpnuLTqqR8SURdw5A	Taco Bell	3.0	22
Mk0neiVFjMXPdFN81bKMOw	Blame Betty	4.0	20
qg0NWVUNFUG7fiviqzBZbg	Red Robin Gourmet Burgers and Brews	2.5	161
hf_6wAfO9h7HN-P3bUr2MA	Rite Aid	2.5	23
hR3xCRVCSsFrCUJpmy6vWg	Swiss Chalet Rotisserie & Grill	2.5	32
hiceY83htPGn513-IcYWVA	The Proper Pig Smokehouse	4.0	161
_vX3e9bZ4nJ6N-72zZlyRg	The Rosson House Museum	4.5	48
GqWBT6OcQ9FXTyQ3eegpZg	That's a Wrap	4.0	102
OLe_44ZlcMS8I3nMmlkLPA	Morrison Homes Construction Trailer	2.5	20
vUgCHg2pWUrbg_xrJZz6Lg	Desert Donuts	4.5	276
oVK04PF6eMlC9ZYjV1Lgqg	Earnhardt Nissan	2.5	47
H5M7VSequiTztXXdQLcEEQ	Johnny Rockets	2.5	50
mEhW0TYZi1xor_Xp15Fc2w	L & L Hawaiian Barbecue	3.0	73
VvzahGM_ZeZPrIwPphNFyg	Garrett Plumbing, Inc.	4.5	27
w2tr0PA0b3tg8pId0kjM-A	Gaby Et Jules	4.0	225
oah7hUbos7yUH_qP7du2yQ	Taco Bell Cantina	2.0	22
mFSPJybyM4RI81edVrV4-A	Flowers of the Field	4.5	163
ubXdEfoqGXevhuBJEfb9eg	The Arizona Car Wash Company	2.5	20
X7C73DFozvFYiifj0DXhGA	90 Ninety Bar + Grill	4.5	148
NWRRiH84CbP10B-I8fujiQ	Banner Urgent Care	2.5	20
cJq087T4mHnADzspL3MclQ	Simplicity Laser	3.0	101
1mq4x_4-4A8_Y_wgU8jqZg	Las Vegas-Clark County Library System - Rainbow Library	4.0	43
RV__lDpb_Vo4SmSL2r5ezA	Real Fast Auto Glass	4.5	43
O9_Au2DZzBRQUs9drm4jsA	FastMed Urgent Care	3.0	21
vggAigqfXUqSakdVZe3zJw	ZCREW Cafe	4.5	39
C9oshSWQEu5jzG9VasVN6A	24 Hour Fitness	3.0	34
-3iRcdd9CPD5mqQj8q5jXQ	The Nite Owl Barber Shop	4.5	28
_Gv5HPQBM3fzI9bOUYFYuw	The House On Parliament	4.0	288
ZyS5VIWXTQoqMfuv3UgtcQ	Amato Real Pizza	2.5	20
66MT1BxbarD_0CzkwQ1--A	R.T. O'Sullivan's	3.0	53
y35Sb531pBDdv2flcfB0Uw	Taste of India	4.0	27
d97UCxLFJHlwgeBRIwisZQ	Doggie District	3.5	28
lhacInokwFlLCyux9dorJA	LensCrafters	4.0	20
FnOVC2TIGRcoqwePer0m1A	Jersey Mike's Subs	3.5	28
k34J0L6xAnknbv40WGvpcg	Pizza Hut	2.0	32
nbsjdiUunohQX1JAxsqpMw	Good L'oven	5.0	24
Bx3aKLDBOc91UmdQxSnTrw	Destiny	2.5	220
RMtnJYAAiXmUFrMngttEoQ	Tzikii Pita Grill	3.5	139
pFXeMviTBnTQxR4C83pNCQ	Imports & American Auto Service	5.0	27
An4cR5bvcDrnLaqhSUtA-A	All Terrain Landscaping	4.5	36
CrRMp1zHU0SVh9Uc3Orb3Q	Bellhops	4.0	70
UuCK4wM7Xu7fNkEkk4zbMQ	Valley Wide Moving Company	1.5	25
if2ljIFY32LEgRJZxRsgrQ	Subway Restaurants	2.5	22
SzTbr5cAfX9j8DFhIn7sDQ	Hipot Hot Pot Restaurant	2.5	45
ex9suSlVIAq1J22s-vKUpw	Pho Aimie	4.5	51
Oo1nQkuBnshQBy-iTpxiow	La Medusa	3.5	22
FTA0Gt1BQbuA0OPEfV1R6w	Golden Dragon	4.0	89
qJtXTi4IEOPrZ55gKISveg	Prairie Cafe & Bakery	4.0	48
XdKu6a98JlJ75WxWb9JGZg	Starbucks	3.0	38
C43pU9reeCM4TNXizVveNw	Sullivan's Irish Pub	3.5	21
_4B99coJlSasAgQPm0gyqA	Wild North Flowers	5.0	72
0Zm8oq9jYJ3F64AP9Bzp9Q	Husbands 2 Go	5.0	33
eRtw622jM_2Z80eDAJG5Xw	Nectar Bath Treats	4.5	28
l4x5FFzfiCFrGN0S-uZbBQ	Nando Milano Trattoria	4.0	222
6ti3AWLJ3wXsgDcTg3SzOw	Jack Astor's Bar & Grill	3.5	66
khJ0v3wt3ia0O1YlvOc70w	The Unicorn Pub	3.5	41
Ysz-Xvo6QT9oaQDH4ephlw	7 Dim Sum	4.5	28
XQETjKH84gxDrAiz2lH7Wg	Milk Bar Las Vegas	3.5	1059
mcs0y8YobgpO1gYB7hclwQ	My Big Fat Greek Restaurant	3.5	51
LV0cRbntDLLIInhANgfoYw	Banner Urgent Care	2.5	50
fvNUTG4_NT1Gi3sShUcqhg	Chick-fil-A	3.5	37
RFR5eqQxOmhyI1Xtm0xUDA	Tan Phat Market	3.5	25
9Y1BRLs60Unh1MREVE1PYg	Yama Sushi	4.5	158
NmXB2KhGXHKMCMAKILpCCA	Eulalie's Corner Store	4.5	29
SvIEU6Oeqoy2AYA3N78jNQ	Silverado Chiropractic	4.5	53
B0vJZ5PuFeW42JpEgiuFjg	Allo! Mon Coco Centropolis	3.5	31
td-NOo-k4xhfVmO5X92uAg	Beijing Noodle Cafe	4.0	173
YknjJfrNaz8gLiQ6p_R71A	LA Epic Club Crawls - Las Vegas	3.5	96
0UgG-T6LHGkKp_ufk_FVrw	Chicha Donburi	4.0	24
uVRMYg3XGR9qo4sAeDFJSQ	Lost Dog Wash Trail	4.5	64
hDlDKfFpUCW47lifcGZSNg	Señor Taco	4.0	160
F2DJHnTwMgzgGcl1lX8Q0A	Regal Colonnade	3.0	109
jbkZFhNrFWaLH-YJuk2Ubw	Garden Infusions	5.0	21
0P46EQN6wGc52nONZX0kgQ	Amalfi Ristorante Italiano	3.5	164
Ac52FTELfKifOWT4WOafpQ	Blue Restaurant & Bar	3.5	209
Aqhy2ZYpEeJ61aIJH_iCxw	East China	2.5	29
5AabBubhVCZXHmBBuibFtg	Arabesque Middle Eastern Foods	5.0	26
B0FOnsE8Lnxp0NwSC2rkUg	Las Chicas	3.5	25
jeNnKFuf2WoehJlJSidKuw	Ovens Auditorium	3.0	73
uTBm1BXwhdUcLJy2-IIQTA	Angela's	3.0	87
GZONBn0K1yp2aaD-l8debQ	B&B Burger & Beer	3.0	488
pjq7kmNzMdyIqdpYZaRlcA	4 A C-C-B & D	3.0	24
dtQ_nIADFp7AP91H0ttAKA	In-N-Out Burger	4.5	189
iEkAEHug2rbmNl41Q-6nZA	One Stop Nutrition	4.5	32
qQCsLGMncJp1xWUGnOKCQA	32 Shea	4.0	793
xunqj09nxiIceE-ZFCR9pw	Landscaping Authority	4.5	20
fh8a_k9oslEDSHbmJLzUrQ	Kekou Gelato	4.5	425
-FLnsWAa4AGEW4NgE8Fqew	Breakfast Club- Scottsdale	4.0	1308
U1XLS-uQJVnQRvshnvAeXQ	The Little Kitchen Cafe	3.5	88
jBJiIQEKEDoDU6KEWBct-A	Hourglass Cleaners	3.0	25
a9CF_8uoKCen-cKqDjOvLQ	Revolver Saloon	3.5	59
bE7zwbaBHFb_EKWL5qOhHQ	Mana'ish Global Flatbread Cafe	4.5	34
Cxd0CSaDsCmPqSCFkQDfIQ	Starbucks	3.5	86
XqeZKk07p2Nr76EyM9EOuw	Elegant Nails & Waxing	3.5	85
K2AyJDM7ngbHDcZraq4zaw	Furry Friends Salon	4.0	38
iQ7tfyfw6lNMre4EIbXpSg	La Quinta by Wyndham Phoenix I-10 West	3.5	70
5gr5AYRCWJFi5OCG-fHX4g	At Home	3.5	29
7bKDFnTkYzlYEfU7hJ9UtA	Desi Corner	2.5	28
hXjmJCx2LjCJC3DhzxWAqQ	Michael Luna Photography	5.0	25
GqGVAE3kbEW46FU1LydVUg	On The Border Mexican Grill & Cantina	3.5	292
t7zt6AgybRzdPtj7fh_aJg	Smoq Pitt	3.5	88
Aabr0G7IrxI03NhbsH5FDA	Gold's Gym	3.0	28
Ei5UwFatcAXCweKug4SuGg	Chia Bistro Chinese Food	3.5	25
Mnf10SaW1-8O3zVF_S16Dg	The Sporting House Bar & Grill	3.0	91
qu5COxaKxchFUZ6sh1wMDg	Makimono	3.0	97
v8QuF4YX9Bb-qEtKLVPrmA	Buffalo Wild Wings	2.5	304
OAbwqq66Sc2JYkO6b6rEDw	Sun's Thai Food	4.0	358
TiFKws5LuNEVDbrALxkxbA	University of Advancing Technology	3.5	25
D-8yidw7FLKKQpciKJSd2g	The Burgernator	4.0	332
h45wk6em0f4Niwb8Rjiw8w	The Ocean Floor	3.5	94
xOSGQvfkjRjza2mU7CKrew	Peace Treats	3.5	20
zrQYQHawhaolF7muiU6Ckw	Victoria's Secret	3.0	21
ad0LjmuXhUGBxTSkve5LZA	Beaver Choice	4.5	181
QqE0ECLim5hA-sV-kJiIIA	Larry Flynt's Hustler Club	3.0	354
84RdNjDKXKzqZlSlT6G6PA	Film Cafe by Eative	3.5	136
9GRbDT8WCtfImKHMn823-A	Z Chicken	4.0	25
QS-0vshf7TBSWuXkivUcxA	Daniel Batlan,MD	3.5	25
QTYA1yCbsCjRU6BYDdQJuw	Sweet Pea Dessert Cafe	3.5	63
rXceWs_H4PLmY99rGcbk6w	Jersey Mike's Subs	3.5	39
uT1aIIhpRs4ivFGCC63-mw	Cuyahoga Valley Scenic Railroad	3.5	86
av_-ePHJwSSqMtTQbNoL7g	BD's Mongolian Grill	3.5	172
9ijm8Sk4C7e2shoP_QZfvA	Children's Learning Adventure	3.5	21
YBcPGcpaaOHGNmLexY8yOQ	Michi Sushi	4.0	35
gYshfrPOby3NS7u8b2OF_w	Massage Vegas	5.0	29
T0Gm1jyBmaPvKGq_mzhFUg	Tame Studio	5.0	46
hroo5nOO8b9QhHX0GLg7oA	Pho So 1	3.5	832
LfJU-BYW5WTh8y7gFfPOfw	Oasis Cannabis	4.5	158
qLd1YG2mpb2M_73Ka7sqKw	Revolt Tattoos	4.5	20
X2StRLHGsVcohdpef5iTdQ	Banfield Pet Hospital	2.5	21
zL6GK1pPgXgKjuRqA6v8VQ	No. 1 Boba Tea	4.0	106
psGo0e_HYSQrytkPFVE6Ng	The Reef	3.0	55
_u_Iy8hCDqBY0EVx_HOBTg	AZ Lash Lady	4.0	28
MbFh6_Ap18VkVdApJi-vPw	Izumi Sushi	3.5	27
2VEa7rpo68KG0_5pBj0dFA	Danny Boy's Pizza	4.0	142
hIRIT-8wEnaeO6BW_y-00Q	LDV Winery	4.5	79
blq-6xx8vKcm1Va4LFSORg	Wild Rosemary	4.0	73
T-TES2u1IA2THb8uBhNdCA	Oui Mais Non	4.5	58
jM4Nhkmh1ZjxkFVQVh6shQ	Wild Wing	2.0	21
xO_2oSQeVFzmHWOkk321BQ	North of Brooklyn Pizzeria	3.0	68
39Vmnwd9KEAVFeLxGbn9JA	Cookie Cutters Haircuts for Kids	4.5	45
FBSWwaE6gR7KAOyG1QhakQ	Block & Grinder	4.0	220
4VoSuPqNPb4s_5CCKlt7mA	Mercedes-Benz of North Olmsted	3.5	24
Dcj69NZJnbJhK-YHP_nULA	Brasserie V	4.0	342
di3XnACtetPkSnacKxwRcg	Hilton Garden Inn Phoenix-Tempe University Research Park	4.0	22
7UCj5fj-aETTn3johW1LRw	Hakka Flavours	4.0	23
NX3HG_RhT6eI78A9ZaVm-A	Rock Bottom Restaurant & Brewery	2.5	39
GzH105FGzXCd4mXTYBxghQ	Cafe 157	3.5	92
ikTlMObBu3aI4xNmE9X4mA	Picture Show at Paradise Valley Mall	4.5	74
fGw9HRq8fdP9fMtZclTt8g	Schlotzsky's	3.0	57
3cSe8U3u-rscNruJ6GofpQ	Uniburger	4.0	67
e7207sqC-pSn6GIf31ikhQ	West Side Market Café	4.0	86
Fc-CATJZ0rD2pVfcGdPL6Q	Publix	4.5	40
8EvgKu_VpVXJ0KUvrxS7BA	Sardella's Pizza & Wings	3.5	135
dofA61rx2-qtcrDI0yPvWQ	Sur La Table	4.0	35
gP4raKtiXFZ_p3Bn9ESTIw	Hand & Stone Massage and Facial Spa	4.0	65
5UoyTXyRHKsKo0-9oqiXQA	Crepes in the City	4.0	27
-pe8Y19gDT-na7SuoBuE4w	Holiday Inn Express Charlotte West - Gastonia	3.5	20
CQokoa1vN8j6OP7dyizJDw	Chipotle Mexican Grill	3.0	114
O9EqauW6Qz_COZmyqFbfdg	Massage Envy - Henderson - Anthem	3.0	70
RxntgNL8J0T_VXm5uf740g	Lams Market #2	4.5	21
6JKGSFvTKfBhnwJ-gBKw5A	Phoenix Puzzle Room	4.5	46
MeepjlJUhN1lfqy_seqRSw	Lash & Brows by Jenny	4.5	52
FtJ9CAJYU2WMxWBgQmExJw	Shoeless Joe's Sports Grill - Courtneypark	3.0	23
X88hCO0sKC40M5mGqO0XdQ	Ici Paris Skin Care Clinic & Spa	4.5	20
Jc84Cn3yLke3y0sd6wC6oQ	Greulich's Automotive Service	3.0	44
n62TS0jVl_n732kuzOQELg	Kyoto House & Japanese Restaurant	3.5	25
A6gAFtCLejOWCkJmeNkHkQ	Quest Diagnostics	3.5	62
V3U21fM0in_0qpKUMYPNOw	Lee's Sandwiches	3.5	209
PRD-k4_317ofTh9TflO5dA	My Nail Bar	3.5	66
3kN5pNrM82qfNC9zuV0C5A	Bourbon Street	2.5	66
jD3Vjcd0GbXp1kY2pYmMqw	Bed Bath & Beyond	4.0	54
FglXSTFdlSM4WoCcEf01tw	Ruth's Chris Steak House	4.0	64
Aj0LTPzUjSa3b1lUzhfcLA	Cute Icle Nail & Spa By Kelly	3.5	80
9GLdEM0xdf6T-i3uH6Himg	Arizona BBQ Shack	4.0	161
kkmnzRWOq9mJVpQQzgv-9w	Habanero's	2.0	22
79DB7Q4v-792r_Iwgnwg1Q	Toppers Pizza	2.5	33
dhaSDuAoZI0K3hp8aU7otQ	Dolce Vino Wine Bar Italian Cuisine	4.5	80
Fzzq4g_ZvqZA-9yRwOVAFA	Blind Tiger	3.0	52
N9Q2HlpqeG2NKbvqJI-REw	Le Thai Café	4.5	114
2QEfTceTxlQUEQtZ-VuJqQ	Pipetech Plumbing and Rooter	4.0	27
9NK9FLRlL7_jl-UeRjC3jA	LICK	3.5	69
5fg-RNWNbqyGn8b8wqe4QQ	168 Sushi Asian Buffet	3.5	262
LAiBt7LobYM_0_EQrSvK4A	Renaissance Phoenix Downtown Hotel	4.0	240
yhDAzBBjFujZbHwBPfE2eQ	SSAM	4.0	82
Jc83OK5bBjYszyWk2MrXlw	Arizona Family Care	2.5	20
JgkWj-e5lHRNvj1lFrZ2dA	KoSam	4.0	172
oJynEBZyqKcfJjDgfMgDTA	P & M Restaurant	4.5	36
7P3Z4HTUM8M8Y9Yw3cc7Pg	Tipsy Coffee House	4.0	133
prHnRsgY-PuM7vxe8-RwEA	Ho Ho Ho Chinese	2.0	110
jfKk7kPCESFO4DsQQu5SNw	Costco Gasoline	4.5	50
IFlUDCzCdyNzO9I0ZMJB6w	L'Gros Luxe	3.0	26
m59upQj5qUn-termmtxTYQ	The Coop Chicken and Waffles	4.5	30
iNSuC_v-d9Du3pbXtQfNPQ	Lambert Buick GMC Trucks	3.5	22
G7LYpILnHveyvbg3sJePPw	L’Entrepôt - Mont-Royal	4.0	130
mxuTdlmh-CvvbxoULksPOg	IMT Riverview	3.5	22
d6_UHGiMQb5_m8mi_tRc2Q	Mermaid's Casino	3.5	300
uVjpi3zpcrEb7Z34_B253g	Cold Stone Creamery	3.0	40
2g8LJSC_Ia9fZxdQRSVLig	Bastille	4.5	54
FTKhZPJ-E9ay7jy-123N_A	Bank's Oreck Vacuum & Clean Home Centers	4.5	42
kwMu1FUgxFGIAu8PJrRHnQ	Cleveland Clinic - Lou Ruvo Center for Brain Health	3.5	29
S80HOpgk-JOtthjMC2vKrw	Pacos Tacos	3.0	20
gqEW_dPfTzMCP8DdLupl-A	Wildflower	4.5	298
yDVsb2f-rGoeAQhjXahnZw	Amato Gelato Cafe	3.5	85
A5iG16s4QpPuU4HplWhlyQ	Road Runner Sports	4.0	130
cC4_BKJARFbGu0I25K_Sww	The Coffee Bean & Tea Leaf	3.5	59
a9gBUTP08dfFxyNRzUTW7g	LifeSpa - Green Valley	4.5	21
O4TYqnhpXpyrgJBkucaeaw	KFC	1.5	33
YiPb4-f_4d16YqG29qApjg	Arrowhead Lexus	3.5	69
ZxEvVRbOltIF0fua5SQssg	The Human Bean	4.5	71
JKttW9cNRXFAjCD1XSwLjQ	Galleria Express Car Wash	4.5	39
f9c6LTUzZb9NpRtb2E_nvA	Legacy Oriental Medical Center	4.5	30
klls1rEfABAUtO8J0YXSGQ	Aladdin's Eatery - Pittsburgh-Squirrel Hill	4.0	185
0BW6h-igJinzbqc-prYUaQ	Hy's Steakhouse & Cocktail Bar	3.5	109
rr5U04fBhh9VjdWZ9UKbOw	Lockdown Escape Rooms - Sahara	4.5	86
R4jhm7FFQw0i1GpO4JvS5g	Carmen's Steak House	4.0	67
Mz19_LIe7xo93Lylk7xX0Q	Autobell Car Wash	2.5	42
Q1USMNqf3-MjDWMf0t3osg	DSW Designer Shoe Warehouse	4.0	44
5mcKhJwQVjZcVncUGl2how	El Pollo Loco	2.0	42
gG3z3gHX6FB2_gDRtDCm8A	Bond Pediatrics	4.0	21
GYD-zJZnqrMWR8u2ML06Vg	Seafood Shake	3.5	50
GdMRHtxg2oD5E2WzZccOqA	Iruna	3.5	87
0KVx4FX9trgpM6pzH2C8_A	District Eatery	3.5	99
sKb8vw2pDujkxgFz6ocyLA	Glitter Nail Bar	3.5	149
vkPnenjnmlIB1c_XmU4opw	Joons Restaurant	3.0	139
ln4E_uplk08KEaewR2f0YQ	Precision Plumbing	3.5	146
QO6Puhxy64FfnYlbUPfnng	Bangkok Thai Cuisine	4.0	47
Sgo229B91KilLakPoufFEw	Norterra Cleaners	3.0	25
0LGnU7V3nepi8NUNzyQOXw	Einstein Bros Bagels	3.5	133
Oa6RQqe7nwEsuJ8lJ8TtRA	Envy Nail Spa	2.5	39
i7fjQN6oMHwWdIv_V-26gg	Starbucks	3.5	32
bKKVa2WXYnMTtiUPd3sV7Q	Superica	4.5	475
xZP5CS9EpQBL2PHYTGv7wg	Goodyear Auto Service Center	4.0	21
NWh0MGOPFAy7yElepNtIxg	Original ChopShop	4.0	133
3MR0ceuZDmD_C1hB-2dn0Q	OneSelf Therapy	4.5	29
PBlxBsjd01FHR3P4tFfZQg	Hi-Lo Bar	4.0	21
oJujreJoOoskuA09JJ39FQ	McDonald's	2.0	25
II5EG0o7Y9jRZA84RBXetA	MR Wings	3.5	43
xE-wFAZubAUXacAYoYa6wA	Diamond Landscape & Sprinkler Repair	5.0	21
6uMARRiGS40pXCM7MdOCuA	NC Salon - Thornhill	3.0	25
fK1oj0dk9Bc6KsBk5mMDxg	Playa Cabana Cantina	3.5	274
o_73vrhXGy07nUWxn5q58A	East Coast Wings & Grill	3.5	174
JsCKeWHA8n_5mFQ3F6t4UA	Gonzalez Y Gonzalez Restaurant	3.5	623
YgO2v1VNtbPA7zgp0szJXA	Joe & Pie - Downtown	3.0	108
ffXOeotInfX8G_dK5_s6Ag	Chen-Fu Fast Chinese Food	4.0	37
rMg6xMzHRPrk3v4PUHozRQ	Element Deer Valley Apartments - Greystar	2.0	77
HIZvuAcqHuig61aByOJ5Tw	Evergreen Brick Works Farmers' Market	4.0	34
ggh3iLNkRUKGYx3JJeJQtQ	Supercuts	4.0	29
RyaCGkXRXxXNeJhbnioz1Q	Starbucks	3.5	120
7ScWdpnwZyP6hJXxGCr7RQ	Délicieux	4.0	24
IfHkboQZGPZkKpqHZCW4ag	Starbucks	4.0	32
mEnJaayTlrP1WYPBWNhkUg	Pomodoro's	4.0	56
Dyn5YDHXOmQSItz4JstHrA	Cinemark Robinson Township and XD	4.0	84
zqUpqw4dJOGpT4uCwmPqAA	Stone Creek Furniture	3.5	22
Fbege2tFdgzn361dOhYUSw	CPR Cell Phone Repair	3.0	23
ZehpqfpyGzJMT1PJIWsT3w	Qcumberz	4.0	51
NKpwKdjEG8nL1rI60aYHmg	Premiere Nails	3.5	49
3Yb9T_XKRc1OyLg6uSgHxQ	Starbucks	3.0	33
HKFOt7gx-WCPJhTNbuIKVw	Penn Foster College	3.0	20
JmXYTZcMZpcNINM5ldvEAw	Chocolaterian Cafe	4.5	124
ALkOqlWODyxPg5VSp0HLrg	Zakkushi On Carlton	4.0	291
zb7cwfZK3SxWb-4V_QuS6Q	Starbucks	3.0	96
FFf1eRpAPYmj1sdn8B896Q	The Place	4.0	35
3XVAfJQdX327pqNZg5KV5g	Bazara Asian Cuisine	4.0	113
ho1vUk9R7Ole9aNmX6NMDA	American Airlines	1.5	698
UlIrd5t1r-pmGry4PSzpcA	Southwest Medical Associates at Tropicana	3.0	25
LuNhKPB135wVF-wZRebWEA	GoJump Las Vegas	4.5	111
V35TCgNoosIBZG3HRFQvKA	Royal Caribbean Cafe	3.5	24
KBGoTNvOoV3ixc8zaaMHnw	The Harp And Crown Pub And Kitchen	4.0	147
6T6EpsPG7SXZ0qDUvp34wg	Dynasty Chinese Restaurant	3.5	48
B9P2QdjUG74lU3fYSZOGTw	All Fired Up	2.5	35
z7EYqSqqGJdzkh5rkgAtzA	Quest Diagnostics	2.5	34
Nqjig71Pc0hUz5LafqmETw	The Keg Steakhouse + Bar	4.0	56
Wxujfvh6t4xHkLHaqLgJoA	Align Chiropractic	4.0	59
p88uLSXoE71zw4PudgmCSg	Ebb + Flow	4.5	72
8MTzWi0aJw4EXg2MfSSmCQ	Desert Ridge Marketplace	3.5	137
Toet2xTiU_5STPyPlvvyXw	Slate Bistro and Bar	4.0	52
zzf3RkMI1Y2E1QaZqeU8yA	Massage Matters	4.5	34
_NGl3cWjlAdbyDIGWPJwkg	Saffron Patch in the Valley	3.5	140
DFy8RPRTheb01pQYfeQ1NA	Banner Urgent Care	3.0	97
2_hC_X9K080F8zWP4UUB4g	Chamango	3.5	38
pks_z0EXHrxouKLKaMq1gw	Enigma Coffee and Food	4.0	24
ovF4z49i3LbU4iSxgCmopQ	Old Navy	3.0	20
LXt2Aycp2ILMWQmKsjl4Wg	Firehouse Subs	4.0	133
QqbZRapjH_a1GGkUXNSnyw	US Post Office	2.0	45
KMxrk1YDlj_qFI1JXK4zRg	McDonald's	2.0	88
7siEeRGqAJ730IkwAtcWAQ	Jerusalem Middle Eastern Cuisine	3.5	55
9XkK3G5juzkCeiQn_99V2g	Filiberto's Mexican Food	2.5	67
wpoci3JEo1B0McSQgPjsgg	Don Tequila	4.0	22
IKSic5Zj-MYzh6prEqb1xQ	Continental Golf Course	3.0	45
kJTdlykAv85XYO-9DHbapw	Dog Supplies Outlet	5.0	142
akhZaqTFA8eTbotv2QsfXA	Maverik	3.0	32
VKphJYou_PKyyJmJ4OUjjg	Acme Locksmith - Phoenix	4.5	46
LJZrIlsx3DTP_y5vp0tKVg	Arizona Taxi	3.5	48
4w3Niht34LptK7pyp94myQ	Firehouse Subs	3.5	41
ujNN29ZEn8GaipiDLOQhEw	Streets of New York	3.5	67
mbV5FSZjiUViAdwcYRY0Rw	Dickey's Barbecue Pit	3.5	71
X6YpIqhaP_qoSZJRBcivGw	Garcia's Las Avenidas	3.0	240
dzrV5QJ_raF1AFVogc_8Vg	Smart Gym	3.0	40
gIIEgpdUPm1IMs-yKl-91A	K&W Cafeteria	3.0	41
AG4_PQLJLJANliALV26urg	Toronto West End College St. YMCA Centre	3.5	28
Vv3jTDk4epPDr0oBTMZ4dQ	Fuji Japanese Restaurant	4.0	26
HQbAeIK0YhHDA4kw3bngdg	The Liquor Outlet	4.0	21
k_LS7nlZAd0DeDxgydvWjA	Las Vegas Fruits & Nuts	5.0	32
tq8-cmt1qdH-rtFkbRsqEA	Velvet Waxing Studio	4.5	78
0ldxjei8v4q95fApIei3Lg	Lucille's Smokehouse Bar-B-Que	4.0	1042
x1GM1mzeDx4ARUGKV8n98Q	Indian Village	4.5	99
__aKnGBedQ51_hEc3D9ARw	Paradise Bakery & Cafe	3.0	74
LB7r3hZmb4NXb2jDQmmQ9w	Beef Noodle Restaurant	3.5	46
cKmhPywftFx1iPaBjvvr7Q	Sammi's Deli	4.0	36
AsCIxtnByCJ_1k9PqxP6nQ	Childs' Play	4.0	33
maIam6HyU4FB_sBIk9ippA	The Lodge at Shelbourne	3.0	100
xBkivY-RacJHXX6y0-91GA	TOT the Cat Café	3.0	87
WrNuRG-tbOzcn3e8ECA43Q	El Super	3.0	22
Hr5h_LG9TMBLlFz_Oici0A	Caffe Boa	3.5	638
8BJ1ssAtNifqYtlSAv3F8Q	Pueblo Grande Museum and Archaeological Park	4.0	51
